paper_id,ok,word_count,math_equation_references,math_greek_letters,math_math_symbols,math_total_math_indicators,stat_p_value,stat_confidence_interval,stat_significance,stat_cohens_d,stat_total_statistical,code_github_links,code_code_available_mentions,code_has_code_link,fig_figure_count,fig_unique_figures,table_table_count,table_unique_tables,comp_vs_mentions,comp_compared_to,comp_outperforms,comp_total_comparisons,dataset_dataset_mentions,dataset_unique_known_datasets,dataset_known_datasets,contrib_has_contributions_statement,contrib_bullet_points_in_intro,limit_has_limitations_section,limit_limitation_mentions,ablation_ablation_mentions,ablation_ablation_study,runs_runs_mentions,runs_seeds_mentions,runs_averaged_over,runs_total_reproducibility_indicators,error_std_mentions,error_plus_minus_symbols,error_error_bars,error_variance_mentions,error_total_error_reporting,readability_flesch_reading_ease,readability_flesch_kincaid_grade,hype_state_of_the_art,hype_revolutionary,hype_significant_improvement,hype_novel,hype_total_hype_words,metrics_unique_metrics_count,metrics_total_metric_mentions,metrics_metrics_found
11088101.pdf,True,19343,2,1,1,4,0,0,15,0,15,0,0,False,11,2,9,2,0,6,0,6,2,0,[],False,0,False,6,0,0,0,0,0,0,0,0,0,0,0,37.29,9.94,1,0,5,7,13,1,2,['accuracy']
11006048.pdf,True,10566,32,0,16,48,0,0,4,0,4,0,0,False,39,1,13,2,2,6,2,10,11,0,[],False,0,False,6,0,0,0,0,0,0,0,2,0,0,2,47.85,8.44,1,0,1,1,3,7,83,"['accuracy', 'precision', 'recall', 'f1', 'map', 'loss', 'error rate']"
11039782.pdf,True,14911,177,0,222,399,0,0,0,0,0,0,0,False,31,2,5,2,3,0,1,4,0,0,[],False,0,False,0,0,0,0,0,0,0,0,0,0,4,4,120.15,1.12,0,0,1,1,2,4,10,"['accuracy', 'recall', 'mse', 'loss']"
11202750.pdf,True,13625,8,0,1,9,0,0,7,0,7,4,0,True,22,1,46,2,0,0,0,0,2,0,[],False,0,False,6,0,0,4,0,0,4,0,0,0,0,0,25.71,11.74,3,1,0,3,7,2,23,"['accuracy', 'map']"
11203967.pdf,True,18683,14,0,10,24,0,0,8,0,8,0,0,False,18,2,8,2,0,8,5,13,99,1,['imagenet'],True,0,False,8,0,0,0,1,0,1,0,0,0,0,0,38.17,9.87,0,0,5,9,14,10,60,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'rmse', 'mse', 'map', 'loss']"
10955161.pdf,True,15940,27,0,15,42,5,1,22,0,28,2,0,True,11,2,32,2,1,13,11,25,126,1,['mnist'],False,0,False,2,0,0,2,0,0,2,2,2,0,0,4,50.33,8.31,13,0,1,2,16,8,86,"['accuracy', 'precision', 'recall', 'f1', 'mse', 'mae', 'map', 'loss']"
11159499.pdf,True,16498,9,0,2,11,0,0,7,0,7,2,0,True,8,1,18,2,0,0,1,1,6,1,['places'],False,0,False,8,0,0,3,0,0,3,1,0,0,0,1,42.7,9.75,4,0,0,0,4,5,30,"['accuracy', 'precision', 'auc', 'map', 'loss']"
11147164.pdf,True,12066,12,10,32,54,0,0,10,0,10,0,0,False,24,2,13,2,1,3,2,6,2,0,[],False,0,False,7,0,0,2,0,0,2,1,1,0,5,7,33.57,11.49,0,0,0,1,1,4,27,"['accuracy', 'precision', 'map', 'loss']"
11071312.pdf,True,13534,17,0,0,17,0,0,9,0,9,2,0,True,29,1,35,2,6,14,3,23,9,0,[],False,0,False,9,1,0,0,0,0,0,4,0,0,0,4,49.95,8.12,2,0,2,6,10,3,17,"['accuracy', 'bleu', 'loss']"
10965648.pdf,True,9867,11,0,21,32,0,0,5,0,5,0,0,False,18,2,8,2,0,4,7,11,13,0,[],False,0,False,2,1,1,1,0,0,1,3,12,0,0,15,47.79,8.34,3,0,1,4,8,6,74,"['accuracy', 'rmse', 'mse', 'mae', 'map', 'loss']"
11072680.pdf,True,25538,2,0,1,3,0,0,28,0,28,0,0,False,18,1,19,2,0,1,0,1,6,1,['places'],True,0,False,11,0,0,0,0,0,0,0,0,0,0,0,30.1,11.09,4,3,3,14,24,3,8,"['accuracy', 'map', 'loss']"
11145768.pdf,True,7524,14,0,26,40,0,0,8,0,8,0,0,False,25,1,14,2,0,5,0,5,20,0,[],False,0,False,6,0,0,1,0,0,1,2,0,0,2,4,35.97,10.82,0,0,2,4,6,7,50,"['accuracy', 'precision', 'rmse', 'mae', 'r-squared', 'loss', 'error rate']"
11134364.pdf,True,11844,4,3,8,15,0,0,7,0,7,0,0,False,37,1,14,2,2,2,6,10,62,0,[],False,0,False,8,0,0,0,0,0,0,0,1,0,2,3,32.88,10.68,1,0,0,5,6,7,88,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'loss']"
11159202.pdf,True,8828,11,0,10,21,0,0,5,0,5,0,0,False,21,2,4,2,0,6,2,8,5,1,['kitti'],False,0,False,10,1,1,0,0,0,0,0,0,0,1,1,50.36,8.12,2,0,4,5,11,5,64,"['accuracy', 'precision', 'recall', 'map', 'loss']"
11263827.pdf,True,21101,0,0,7,7,0,0,6,0,6,0,0,False,33,2,8,2,0,7,7,14,56,0,[],False,0,False,2,0,0,0,0,0,0,0,0,0,0,0,41.72,9.47,8,0,0,3,11,6,53,"['accuracy', 'rmse', 'mse', 'mae', 'map', 'loss']"
11030595.pdf,True,8483,20,0,16,36,0,0,6,0,6,0,0,False,27,2,7,1,0,4,1,5,18,0,[],False,0,False,4,5,0,2,0,0,2,0,0,0,0,0,41.12,9.49,1,1,11,1,14,6,98,"['accuracy', 'precision', 'recall', 'iou', 'map', 'loss']"
11084809.pdf,True,9521,17,1,8,26,0,0,7,0,7,0,0,False,15,2,11,2,1,2,0,3,29,0,[],False,0,False,11,0,0,0,0,0,0,2,0,0,6,8,30.03,11.4,0,0,0,1,1,7,79,"['accuracy', 'precision', 'rmse', 'mse', 'mae', 'r2', 'loss']"
11006644.pdf,True,11130,22,0,6,28,0,0,13,0,13,0,0,False,24,1,17,2,0,8,8,16,71,2,"['imagenet', 'places']",True,0,False,2,3,2,0,0,0,0,0,0,0,0,0,27.06,12.3,4,0,9,2,15,4,49,"['accuracy', 'precision', 'map', 'loss']"
11264863.pdf,True,10809,13,0,7,20,0,0,6,0,6,0,0,False,45,2,17,2,1,3,0,4,36,0,[],False,0,False,5,3,3,2,0,0,2,0,0,0,0,0,23.37,12.67,1,0,1,1,3,5,56,"['accuracy', 'precision', 'recall', 'f1', 'loss']"
11192276.pdf,True,11863,28,0,16,44,2,2,14,0,18,0,0,False,19,1,17,2,0,5,5,10,20,0,[],False,0,False,3,0,0,0,0,0,0,2,1,0,3,6,37.96,10.33,0,0,2,3,5,6,57,"['accuracy', 'rmse', 'mae', 'r2', 'loss', 'error rate']"
11048782.pdf,True,13752,31,55,6,92,1,1,46,0,48,0,0,False,21,1,22,2,0,7,0,7,58,1,['places'],False,0,False,20,0,0,1,0,0,1,4,6,1,4,15,14.96,13.82,0,0,0,29,29,4,14,"['accuracy', 'auc', 'roc', 'loss']"
11037789.pdf,True,17759,1,1,20,22,0,1,10,0,11,0,0,False,40,1,20,2,0,13,18,31,59,0,[],False,0,False,10,6,3,3,1,0,4,2,1,0,3,6,30.26,11.42,7,0,4,8,19,5,163,"['accuracy', 'precision', 'f1', 'map', 'loss']"
11098825.pdf,True,26031,20,1,10,31,0,0,24,0,24,1,0,True,41,2,17,2,5,11,0,16,148,3,"['coco', 'places', 'kinetics']",False,0,False,7,0,0,0,0,0,0,0,0,0,0,0,48.15,8.15,6,0,2,6,14,7,60,"['accuracy', 'precision', 'recall', 'f1', 'iou', 'map', 'loss']"
11267390.pdf,True,12285,25,0,9,34,0,0,5,0,5,0,0,False,15,1,31,2,3,4,9,16,41,0,[],True,0,False,7,4,1,1,0,0,1,0,0,0,0,0,26.68,12.02,1,0,2,0,3,4,111,"['accuracy', 'precision', 'recall', 'loss']"
11192521.pdf,True,9460,38,1,24,63,0,0,3,0,3,0,0,False,47,1,10,1,0,13,2,15,23,1,['places'],False,0,False,3,4,3,0,0,0,0,2,0,0,0,2,56.95,7.6,1,0,3,0,4,7,119,"['accuracy', 'precision', 'recall', 'f1', 'iou', 'map', 'loss']"
10955202.pdf,True,7624,10,0,23,33,0,0,5,0,5,0,0,False,28,2,14,2,1,6,2,9,31,3,"['imagenet', 'coco', 'pascal voc']",False,0,False,8,1,1,0,0,0,0,0,0,0,0,0,44.77,9.3,0,0,2,1,3,6,30,"['precision', 'recall', 'mse', 'iou', 'map', 'loss']"
11062901.pdf,True,11525,11,0,15,26,0,0,9,0,9,1,0,True,37,2,17,2,0,5,0,5,37,0,[],False,0,False,1,0,0,0,0,0,0,0,0,0,7,7,35.77,10.46,0,0,0,0,0,5,16,"['accuracy', 'precision', 'recall', 'map', 'loss']"
Certificateless_Deniable_Authenticated_Encryption_for_Location-Based_Privacy_Protection.pdf,True,12649,2,1,19,22,0,0,0,0,0,0,0,False,10,2,3,2,0,0,0,0,0,0,[],False,0,False,0,0,0,1,0,0,1,0,0,0,0,0,79.92,4.52,0,0,0,1,1,2,4,"['r2', 'map']"
11063279.pdf,True,10595,1,1,12,14,2,0,16,0,18,2,1,True,4,1,32,2,0,0,0,0,44,0,[],False,0,False,3,0,0,0,0,0,0,2,3,0,2,7,40.96,9.88,0,0,3,2,5,4,11,"['accuracy', 'precision', 'f1', 'loss']"
11224745.pdf,True,7538,32,0,9,41,0,0,0,0,0,0,0,False,2,1,14,2,2,1,0,3,12,0,[],True,0,False,1,0,0,0,0,0,0,0,0,0,2,2,37.15,10.24,0,0,0,0,0,4,12,"['accuracy', 'mse', 'map', 'loss']"
11062450.pdf,True,9208,35,1,21,57,0,0,6,0,6,0,0,False,15,1,6,2,0,5,4,9,7,1,['imagenet'],False,0,False,8,4,2,0,0,0,0,0,0,0,0,0,44.03,9.57,0,0,1,0,1,2,7,"['accuracy', 'precision']"
11000102.pdf,True,7377,8,0,3,11,0,0,2,0,2,1,0,True,21,2,12,2,0,5,7,12,65,1,['ucf'],False,0,False,6,1,1,0,0,0,0,0,0,0,2,2,46.11,9.24,1,0,0,1,2,4,7,"['accuracy', 'mse', 'map', 'loss']"
11018434.pdf,True,14168,4,0,27,31,0,0,21,0,21,0,0,False,14,1,16,2,0,0,0,0,3,1,['places'],False,0,False,14,0,0,0,0,0,0,0,0,0,1,1,21.63,13.76,1,2,2,8,13,1,7,['accuracy']
11199322.pdf,True,17283,6,1,2,9,0,0,11,0,11,0,0,False,9,2,15,2,2,1,1,4,90,0,[],False,0,False,10,0,0,0,0,0,0,0,0,0,2,2,35.44,10.05,1,1,0,6,8,10,68,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'rmse', 'map', 'loss', 'error rate']"
10967485.pdf,True,12622,27,0,9,36,0,0,10,0,10,0,0,False,18,2,41,2,0,10,12,22,63,1,['mnist'],False,0,False,2,11,3,0,0,0,0,1,0,0,3,4,47.21,8.77,11,0,4,4,19,3,62,"['accuracy', 'map', 'loss']"
10971394.pdf,True,7192,3,1,14,18,0,0,1,0,1,2,0,True,10,2,6,2,0,1,0,1,1,0,[],False,0,False,1,0,0,0,0,0,0,0,0,0,1,1,53.53,7.82,1,0,0,0,1,4,19,"['accuracy', 'precision', 'mse', 'loss']"
11021641.pdf,True,20250,0,13,3,16,0,0,15,0,15,0,0,False,9,1,35,1,0,1,0,1,27,1,['places'],False,0,False,4,0,0,0,1,0,1,0,1,0,0,1,41.12,9.3,3,0,1,1,5,3,16,"['accuracy', 'precision', 'map']"
11052269.pdf,True,16117,14,1,18,33,1,0,21,0,22,0,0,False,27,1,2,2,1,9,7,17,51,0,[],False,0,False,17,0,0,3,2,0,5,0,1,0,0,1,28.91,11.85,2,0,8,6,16,9,188,"['accuracy', 'precision', 'recall', 'f1', 'r2', 'map', 'bleu', 'rouge', 'loss']"
11224517.pdf,True,16210,16,0,8,24,1,0,6,0,7,0,0,False,14,2,10,2,0,4,1,5,14,0,[],False,0,False,7,0,0,1,0,0,1,0,0,0,1,1,44.93,8.71,0,0,0,4,4,3,19,"['accuracy', 'precision', 'loss']"
11248858.pdf,True,10057,50,0,18,68,0,0,0,0,0,0,0,False,32,2,4,2,0,1,4,5,0,0,[],False,0,False,1,0,0,0,0,0,0,0,0,0,1,1,55.54,7.98,0,0,0,5,5,1,8,['loss']
11016712.pdf,True,12197,1,0,3,4,0,0,2,0,2,0,0,False,21,1,12,2,0,1,0,1,0,1,['places'],False,0,False,0,0,0,3,0,0,3,0,0,0,0,0,53.58,9.07,0,0,0,1,1,1,3,['recall']
10937034.pdf,True,10056,12,0,9,21,0,0,5,0,5,0,0,False,26,1,18,2,0,3,1,4,9,1,['imagenet'],False,0,False,2,0,0,0,0,0,0,0,0,0,0,0,41.24,9.87,0,0,0,1,1,5,75,"['accuracy', 'precision', 'recall', 'f1', 'loss']"
11106496.pdf,True,8755,13,1,3,17,0,0,4,0,4,0,0,False,35,2,7,2,0,5,1,6,4,0,[],False,0,False,0,0,0,0,0,0,0,0,0,0,8,8,54.74,7.08,0,0,1,0,1,5,56,"['accuracy', 'precision', 'rmse', 'mae', 'r2']"
11274405.pdf,True,19292,9,0,11,20,0,0,8,0,8,0,0,False,86,2,20,2,5,8,6,19,101,0,[],False,0,False,19,0,0,0,0,0,0,0,1,0,1,2,37.49,9.65,0,0,1,5,6,7,146,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'map', 'loss']"
11123794.pdf,True,11266,84,0,34,118,0,0,5,0,5,0,0,False,49,1,34,2,0,9,0,9,0,0,[],False,0,False,2,0,0,0,0,0,0,6,0,0,0,6,59.63,7.66,0,0,0,3,3,4,28,"['accuracy', 'precision', 'rmse', 'mae']"
10977841.pdf,True,13508,24,2,21,47,0,0,8,0,8,0,0,False,14,1,6,2,0,4,3,7,29,0,[],True,0,False,1,0,0,0,0,0,0,3,0,0,1,4,37.96,10.75,2,0,1,8,11,8,88,"['accuracy', 'precision', 'rmse', 'mse', 'mae', 'map', 'loss', 'error rate']"
11071302.pdf,True,10786,33,2,1,36,0,0,5,0,5,0,0,False,18,2,3,2,0,2,10,12,22,0,[],False,0,False,7,0,0,0,0,0,0,0,0,0,0,0,30.05,11.81,0,0,4,1,5,8,125,"['accuracy', 'precision', 'recall', 'f1', 'map', 'bleu', 'rouge', 'top-5']"
10962161.pdf,True,13302,18,12,19,49,0,0,11,0,11,0,0,False,33,2,15,2,0,5,5,10,35,1,['coco'],False,0,False,4,0,0,0,0,0,0,4,0,0,6,10,32.41,11.42,0,0,4,0,4,8,125,"['accuracy', 'precision', 'rmse', 'mse', 'mae', 'r2', 'r-squared', 'loss']"
10955377.pdf,True,13393,18,0,17,35,0,0,15,0,15,0,0,False,13,1,32,2,0,1,2,3,102,0,[],False,0,False,7,0,0,1,0,0,1,0,0,0,0,0,27.53,11.86,1,0,5,6,12,5,67,"['accuracy', 'precision', 'recall', 'f1', 'loss']"
11097336.pdf,True,5606,11,0,3,14,0,0,1,0,1,0,0,False,7,1,6,2,8,3,6,17,25,1,['glue'],True,0,False,6,0,0,0,0,0,0,0,0,0,0,0,45.04,8.95,4,1,0,5,10,3,32,"['accuracy', 'precision', 'loss']"
11245490.pdf,True,33120,44,2,26,72,0,0,2,0,2,0,0,False,45,1,18,2,2,11,0,13,28,1,['places'],False,0,False,55,0,0,0,0,0,0,0,0,0,7,7,36.78,10.79,2,0,0,5,7,4,24,"['accuracy', 'precision', 'map', 'loss']"
11224523.pdf,True,9342,26,3,7,36,0,0,8,0,8,0,0,False,12,1,13,2,0,5,5,10,40,1,['places'],False,0,False,2,0,0,2,0,0,2,0,0,0,0,0,33.12,10.95,1,0,1,0,2,6,25,"['accuracy', 'precision', 'recall', 'map', 'rouge', 'loss']"
10993438.pdf,True,14647,79,0,26,105,0,0,6,0,6,0,0,False,8,1,2,2,1,0,0,1,19,2,"['places', 'kinetics']",False,0,False,14,0,0,0,1,0,1,0,0,0,2,2,43.81,8.93,2,0,1,5,8,9,39,"['accuracy', 'precision', 'f1', 'rmse', 'mse', 'mae', 'r2', 'map', 'loss']"
11248810.pdf,True,9008,34,0,9,43,0,0,4,0,4,0,0,False,45,2,16,2,0,1,1,2,15,0,[],False,0,False,3,0,0,0,0,0,0,2,2,0,2,6,29.74,11.87,0,0,1,0,1,9,104,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'mae', 'map', 'loss']"
11079596.pdf,True,11655,10,0,0,10,0,0,8,0,8,1,0,True,55,1,0,0,1,3,2,6,1,1,['places'],False,0,False,2,0,0,4,0,0,4,0,0,0,0,0,41.25,10.15,1,0,0,0,1,3,43,"['accuracy', 'map', 'error rate']"
11002490.pdf,True,7418,12,0,1,13,0,0,1,0,1,0,0,False,30,2,8,2,0,1,0,1,2,0,[],False,0,False,13,0,0,0,0,0,0,0,0,0,0,0,39.69,10.06,0,0,2,1,3,2,5,"['accuracy', 'loss']"
11205506.pdf,True,8445,1,0,1,2,0,0,2,0,2,0,0,False,44,1,3,2,0,9,1,10,40,1,['imagenet'],False,0,False,2,0,0,0,0,0,0,1,0,0,0,1,33.73,10.91,1,0,0,1,2,7,91,"['accuracy', 'precision', 'recall', 'f1', 'map', 'loss', 'top-1']"
11153409.pdf,True,16610,0,0,3,3,0,0,8,0,8,0,0,False,16,2,13,2,0,2,0,2,2,0,[],False,0,False,4,0,0,1,0,0,1,2,0,0,0,2,42.16,9.64,2,0,0,4,6,3,8,"['accuracy', 'map', 'loss']"
11015448.pdf,True,11234,54,0,10,64,0,0,5,0,5,0,0,False,18,1,8,2,0,6,1,7,78,1,['mnist'],True,0,False,0,5,1,0,0,0,0,0,0,0,1,1,52.62,8.37,0,0,2,2,4,2,40,"['accuracy', 'loss']"
11091291.pdf,True,14222,1,1,33,35,0,0,9,0,9,0,0,False,24,1,23,2,2,8,7,17,51,0,[],False,0,False,10,0,0,2,1,0,3,9,0,0,0,9,45.45,9.01,3,0,0,8,11,5,72,"['accuracy', 'precision', 'recall', 'f1', 'r2']"
11106514.pdf,True,9470,74,0,64,138,0,0,1,0,1,0,0,False,26,2,13,2,0,1,0,1,46,0,[],False,0,False,1,0,0,3,0,0,3,1,0,0,0,1,69.68,5.55,0,0,0,3,3,8,244,"['accuracy', 'precision', 'recall', 'f1', 'f-score', 'auc', 'roc', 'loss']"
11021084.pdf,True,11836,0,0,56,56,0,0,15,0,15,0,0,False,7,2,10,2,0,2,0,2,10,0,[],False,0,False,0,0,0,5,0,0,5,8,9,0,0,17,42.42,9.69,7,0,3,5,15,4,42,"['accuracy', 'roc', 'loss', 'error rate']"
Solar_Irradiance_Capturing_in_Cloudy_Sky_DaysA_Convolutional_Neural_Network_Based_Image_Regression_Approach.pdf,True,9736,26,7,21,54,0,0,0,0,0,0,0,False,50,2,2,2,0,0,0,0,0,1,['imagenet'],False,0,False,1,0,0,0,0,0,0,0,0,0,0,0,61.62,6.85,0,0,0,2,2,5,19,"['precision', 'rmse', 'map', 'loss', 'error rate']"
11232479.pdf,True,10023,24,0,35,59,0,0,3,0,3,0,0,False,14,1,18,2,0,7,6,13,3,0,[],False,0,False,2,7,2,1,1,1,3,0,0,0,18,18,49.05,9.08,1,0,1,3,5,2,64,"['accuracy', 'loss']"
11216419.pdf,True,6224,9,0,2,11,0,0,3,0,3,1,0,True,2,1,10,2,0,1,0,1,42,0,[],False,0,False,2,0,0,9,0,0,9,0,0,0,0,0,38.55,9.96,0,0,1,0,1,2,4,"['accuracy', 'top-1']"
11077139.pdf,True,8214,4,0,0,4,2,0,15,0,17,1,0,True,14,2,18,2,2,7,0,9,49,0,[],False,0,False,0,14,8,4,1,0,5,5,0,0,1,6,46.7,9.14,0,0,2,1,3,5,39,"['recall', 'f1', 'auc', 'roc', 'loss']"
10980337.pdf,True,6851,14,1,7,22,0,0,0,0,0,0,0,False,10,2,7,2,0,3,3,6,19,0,[],False,0,False,4,4,2,0,0,0,0,2,0,0,1,3,45.53,8.77,4,0,0,1,5,3,23,"['accuracy', 'rouge', 'loss']"
AI-Aided_Downlink_Interference_Control_in_Dense_Interference-Aware_Drone_Small_Cells_Networks.pdf,True,10254,67,0,87,154,0,0,0,0,0,0,0,False,19,2,2,2,0,2,0,2,0,0,[],False,0,False,0,0,0,0,1,0,1,0,0,0,0,0,66.71,6.42,0,0,0,0,0,1,4,['loss']
11026004.pdf,True,8186,11,0,4,15,0,0,7,0,7,0,0,False,9,1,8,2,0,0,3,3,39,0,[],False,0,False,3,1,0,1,1,0,2,0,0,0,0,0,36.02,10.6,2,0,6,5,13,5,33,"['accuracy', 'precision', 'recall', 'f1', 'loss']"
11159191.pdf,True,8748,5,20,14,39,0,0,11,0,11,0,0,False,13,2,13,2,1,7,4,12,5,0,[],False,0,False,6,0,0,0,0,0,0,3,7,0,7,17,36.75,9.78,0,0,3,5,8,5,32,"['accuracy', 'precision', 'recall', 'auc', 'roc']"
11006995.pdf,True,11220,6,0,1,7,0,0,3,0,3,0,0,False,13,1,6,2,0,1,1,2,0,0,[],False,0,False,4,0,0,0,0,0,0,0,0,0,0,0,32.88,10.71,0,0,0,1,1,2,2,"['accuracy', 'map']"
11075779.pdf,True,9661,3,0,25,28,0,0,11,0,11,0,0,False,32,1,11,2,0,4,2,6,15,0,[],True,0,False,12,4,0,1,0,1,2,0,0,0,0,0,22.33,12.66,2,0,9,3,14,6,79,"['accuracy', 'precision', 'recall', 'iou', 'map', 'loss']"
10945856.pdf,True,10291,19,0,14,33,0,0,5,0,5,0,0,False,11,1,11,2,0,5,5,10,65,0,[],True,0,False,5,4,2,0,0,0,0,0,0,0,2,2,48.0,8.59,4,0,5,5,14,5,10,"['accuracy', 'precision', 'mse', 'r2', 'loss']"
11192423.pdf,True,10957,12,0,53,65,0,0,7,0,7,1,2,True,25,2,22,2,0,6,4,10,31,1,['imagenet'],False,0,False,5,7,4,0,0,0,0,0,0,2,1,3,51.68,7.76,1,0,1,4,6,3,70,"['accuracy', 'map', 'loss']"
11271657.pdf,True,5743,0,0,5,5,0,0,1,0,1,0,0,False,32,2,8,2,1,1,0,2,4,1,['coco'],False,0,False,1,0,0,3,0,0,3,0,4,0,0,4,51.62,7.58,0,0,1,10,11,3,14,"['accuracy', 'precision', 'map']"
11184520.pdf,True,14013,3,0,2,5,0,0,6,0,6,2,0,True,26,1,20,2,1,2,2,5,11,2,"['places', 'bookcorpus']",False,0,False,10,0,0,0,0,0,0,0,0,0,0,0,27.35,12.32,2,0,2,0,4,4,57,"['accuracy', 'precision', 'recall', 'f1']"
11079583.pdf,True,12275,23,1,48,72,0,0,11,0,11,0,0,False,34,1,7,2,1,2,2,5,151,0,[],False,0,False,1,0,0,0,0,0,0,6,24,0,6,36,36.42,10.74,2,0,3,2,7,13,178,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'rmse', 'mse', 'mae', 'r2', 'r-squared', 'loss', 'error rate']"
11004041.pdf,True,15134,30,4,87,121,1,0,9,0,10,0,0,False,75,2,16,2,2,4,1,7,77,0,[],False,0,False,4,0,0,7,0,0,7,7,23,0,4,34,52.95,8.15,1,0,0,2,3,6,156,"['accuracy', 'precision', 'f1', 'auc', 'map', 'loss']"
11050418.pdf,True,15552,11,0,5,16,0,0,8,0,8,0,0,False,20,1,12,2,1,3,2,6,24,0,[],False,0,False,8,0,0,1,0,0,1,0,0,0,1,1,57.7,6.53,1,0,0,12,13,7,48,"['accuracy', 'precision', 'recall', 'f1', 'f-score', 'map', 'loss']"
11095690.pdf,True,9899,9,16,3,28,0,0,6,0,6,2,0,True,5,1,29,2,0,7,6,13,94,1,['glue'],False,0,False,8,0,0,4,0,0,4,1,2,1,0,4,24.69,12.52,2,0,0,1,3,1,1,['precision']
11009180.pdf,True,11205,2,0,2,4,0,0,3,0,3,0,0,False,24,1,5,2,5,1,3,9,115,4,"['imagenet', 'coco', 'openimages', 'bookcorpus']",False,0,False,6,2,0,2,0,0,2,0,0,0,1,1,47.6,8.88,1,0,5,4,10,4,31,"['accuracy', 'precision', 'map', 'loss']"
11269812.pdf,True,8289,1,0,6,7,0,0,2,0,2,0,0,False,32,2,2,2,1,1,0,2,1,0,[],False,0,False,2,0,0,0,0,1,1,0,0,0,0,0,37.91,10.82,1,0,0,2,3,3,17,"['accuracy', 'rmse', 'loss']"
11123801.pdf,True,17804,20,0,37,57,0,0,20,0,20,0,0,False,13,1,16,2,3,11,5,19,5,0,[],False,0,False,4,5,1,2,1,0,3,0,1,0,5,6,12.44,14.33,2,0,3,6,11,3,11,"['precision', 'loss', 'error rate']"
Deep_Learning-Based_mmWave_Beam_Selection_for_5G_NR_6G_With_Sub-6_GHz_Channel_Information_Algorithms_and_Prototype_Validation.pdf,True,9595,29,0,26,55,0,0,0,0,0,0,0,False,37,2,3,2,0,2,1,3,0,1,['places'],False,0,False,1,0,0,0,0,0,0,0,0,0,2,2,72.81,5.56,0,0,0,0,0,3,19,"['accuracy', 'map', 'loss']"
11226990.pdf,True,11447,14,0,20,34,0,0,4,0,4,1,0,True,10,1,20,2,1,6,5,12,89,1,['imagenet'],False,0,False,6,4,2,1,0,0,1,3,0,0,0,3,41.64,9.3,5,0,3,4,12,6,39,"['accuracy', 'auc', 'roc', 'mae', 'loss', 'error rate']"
11180948.pdf,True,16203,60,0,164,224,0,1,7,0,8,1,0,True,15,2,25,2,2,2,2,6,17,0,[],False,0,False,8,0,0,1,15,0,16,8,1,1,30,40,51.55,8.5,3,0,1,10,14,3,11,"['accuracy', 'precision', 'loss']"
11015988.pdf,True,10548,8,1,15,24,0,0,4,0,4,0,0,False,31,2,20,2,0,4,3,7,20,0,[],False,0,False,1,0,0,0,0,2,2,0,1,0,3,4,50.7,8.46,2,0,0,9,11,12,73,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'rmse', 'mse', 'mae', 'r2', 'map', 'loss']"
11150419.pdf,True,5962,63,0,60,123,0,0,3,0,3,0,0,False,13,1,0,0,0,0,0,0,0,0,[],False,0,False,5,0,0,0,0,0,0,0,0,0,0,0,79.52,4.7,0,0,0,0,0,3,3,"['accuracy', 'f1', 'loss']"
10944801.pdf,True,10454,39,0,3,42,0,0,10,0,10,0,0,False,59,1,30,2,25,6,3,34,22,0,[],False,0,False,8,0,0,0,0,0,0,0,0,0,0,0,44.61,9.02,0,0,0,1,1,6,39,"['accuracy', 'rmse', 'mse', 'mae', 'r2', 'loss']"
11008656.pdf,True,7418,12,0,3,15,0,0,1,0,1,0,0,False,28,2,9,2,0,7,2,9,28,2,"['mnist', 'cifar']",False,0,False,0,0,0,1,0,0,1,0,0,0,7,7,49.39,8.63,3,0,1,1,5,6,65,"['accuracy', 'precision', 'recall', 'f-score', 'map', 'loss']"
11155040.pdf,True,15289,35,0,5,40,0,0,2,0,2,0,0,False,15,1,0,0,0,8,1,9,19,0,[],False,0,False,1,0,0,3,0,0,3,5,0,0,0,5,53.7,7.92,0,0,2,2,4,4,24,"['accuracy', 'rmse', 'map', 'loss']"
11124827.pdf,True,7322,12,0,4,16,0,0,1,0,1,0,0,False,15,1,14,2,0,1,1,2,43,2,"['imagenet', 'places']",False,0,False,2,0,0,0,0,0,0,0,1,0,0,1,44.46,8.73,0,0,1,2,3,5,55,"['accuracy', 'precision', 'recall', 'f1', 'top-1']"
11250937.pdf,True,10654,10,0,23,33,0,0,2,0,2,0,0,False,26,2,5,2,0,6,3,9,45,0,[],False,0,False,2,0,0,3,2,0,5,8,7,3,0,18,36.59,10.33,1,0,0,1,2,7,180,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'loss']"
11003926.pdf,True,6464,11,0,0,11,0,0,6,0,6,0,0,False,2,1,6,2,0,1,5,6,15,0,[],False,0,False,3,7,0,0,0,0,0,0,0,0,0,0,27.94,11.82,2,0,1,5,8,2,13,"['accuracy', 'loss']"
